acceptor_ref,acceptor_A,acceptor_C,acceptor_G,acceptor_T,acceptor_A_change,acceptor_C_change,acceptor_G_change,acceptor_T_change,donor_ref,donor_A,donor_C,donor_G,donor_T,donor_A_change,donor_C_change,donor_G_change,donor_T_change
8.713138786049513e-06,1.010094328870892e-05,9.51764438493541e-06,1.3092208297376117e-05,1.1501236758029166e-05,-1.3878045026594068e-06,-8.045055988858964e-07,-4.379069511326604e-06,-2.788097971979653e-06,0.9589080852270127,0.9544233527779579,0.9559848546981812,0.950373527109623,0.9499070179462433,0.004484732449054785,0.0029232305288314775,0.008534558117389679,0.009001067280769326
8.713138786049513e-06,1.2275388129623366e-05,9.465940777051429e-06,1.261446235488961e-05,1.041325949156402e-05,-3.5622493435738533e-06,-7.528019910019159e-07,-3.901323568840098e-06,-1.7001207055145065e-06,0.9589080852270127,0.9531393951177597,0.9577841651439667,0.9426110373809934,0.9571807074546814,0.005768690109252961,0.0011239200830459595,0.016297047846019264,0.001727377772331229
8.713138786049513e-06,1.4840584200950247e-05,8.777161245649978e-06,1.2108008195212961e-05,1.0654834674319602e-05,-6.127445414900734e-06,-6.402245960046503e-08,-3.3948694091634483e-06,-1.941695888270089e-06,0.9589080852270127,0.9551466336846351,0.9609847590327263,0.9536920523643494,0.9558971360325813,0.003761451542377503,-0.002076673805713636,0.005216032862663256,0.003010949194431345
8.713138786049513e-06,1.3692848622319787e-05,1.5974521716479727e-05,1.9040893089279363e-05,1.6668543345286224e-05,-4.979709836270274e-06,-7.261382930430214e-06,-1.032775430322985e-05,-7.955404559236711e-06,0.9589080852270127,0.9466396379470825,0.955922485589981,0.9493199235200882,0.9523156523704529,0.01226844727993015,0.0029855996370315996,0.009588161706924447,0.006592432856559749
8.713138786049513e-06,2.0963801145779114e-05,2.0476873926504878e-05,1.405639035363393e-05,1.8800854018063973e-05,-1.2250662359729601e-05,-1.1763735140455365e-05,-5.3432515675844175e-06,-1.008771523201446e-05,0.9589080852270127,0.9428349646925926,0.9535941883921624,0.9360225977003575,0.9480714601278305,0.016073120534420005,0.005313896834850285,0.0228854875266552,0.010836625099182151
8.713138786049513e-06,1.0179362026363493e-05,1.1528080583396161e-05,1.097489669348306e-05,1.2775534948783474e-05,-1.46622324031398e-06,-2.814941797346648e-06,-2.261757907433547e-06,-4.062396162733961e-06,0.9589080852270127,0.9550606516003609,0.9486893004179001,0.9467906598001719,0.9388588809967041,0.0038474336266517417,0.010218784809112536,0.0121174254268408,0.020049204230308537
8.713138786049513e-06,1.0421134541687138e-05,9.450770277936727e-06,1.1044687898724704e-05,1.1171951406918623e-05,-1.7079957556376256e-06,-7.37631491887214e-07,-2.331549112675191e-06,-2.4588126208691097e-06,0.9589080852270127,0.942160524725914,0.9469104592502117,0.943787112236023,0.9370025700330734,0.0167475605010986,0.011997625976800985,0.01512097299098969,0.02190551519393924
8.713138786049513e-06,1.5845038195259064e-05,9.784070550651336e-06,1.1085118390212755e-05,9.92740678562143e-06,-7.131899409209551e-06,-1.0709317646018235e-06,-2.3719796041632423e-06,-1.2142679995719167e-06,0.9589080852270127,0.9331326496601104,0.9571701708436012,0.9386624699831009,0.9549730426073074,0.025775435566902205,0.0017379143834114208,0.020245615243911774,0.003935042619705231
8.713138786049513e-06,1.0645056918825446e-05,1.0285819229967074e-05,1.2268572967499836e-05,1.1031721155987384e-05,-1.9319181327759332e-06,-1.5726804439175617e-06,-3.5554341814503235e-06,-2.3185823699378713e-06,0.9589080852270127,0.9471189641952514,0.954098398387432,0.9475687733292579,0.9536436396837235,0.011789121031761218,0.004809686839580607,0.011339311897754722,0.005264445543289198
8.713138786049513e-06,9.881711467158993e-06,9.809120082913125e-06,1.3648576217022424e-05,1.0956080195541063e-05,-1.1685726811094803e-06,-1.095981296863612e-06,-4.935437430972911e-06,-2.24294140949155e-06,0.9589080852270127,0.9493954256176949,0.954171861410141,0.9349254938215017,0.9518974673748016,0.009512659609317797,0.004736223816871665,0.023982591405510956,0.007010617852211021
8.713138786049513e-06,1.1133255830095833e-05,9.701074751760075e-06,1.1922274715914227e-05,1.0286659238936125e-05,-2.4201170440463203e-06,-9.879359657105626e-07,-3.2091359298647144e-06,-1.5735204528866117e-06,0.9589080852270127,0.9410178601741791,0.9565144181251526,0.945738006234169,0.9563842219114304,0.017890225052833553,0.002393667101860064,0.013170078992843615,0.0025238633155822976
8.713138786049513e-06,1.0054337054690165e-05,9.033892614809247e-06,9.559688026765656e-06,9.382859833380053e-06,-1.3411982686406526e-06,-3.2075382875973453e-07,-8.465492407161437e-07,-6.697210473305397e-07,0.9589080852270127,0.9376448738574982,0.9537696543335915,0.9416451880335808,0.9482456782460212,0.02126321136951448,0.005138430893421142,0.01726289719343188,0.010662406980991412
8.713138786049513e-06,1.1831104118940062e-05,9.42282241037873e-06,1.1861432428759144e-05,9.86068393331152e-06,-3.117965332890549e-06,-7.096836243292164e-07,-3.148293642709631e-06,-1.1475451472620076e-06,0.9589080852270127,0.9267909981310367,0.9530781000852585,0.9351742222905159,0.9528854158520699,0.03211708709597594,0.005829985141754146,0.023733862936496708,0.0060226693749427795
8.713138786049513e-06,1.2333142108378325e-05,9.070480889246112e-06,1.1863138751664338e-05,9.693987235515067e-06,-3.6200033223288123e-06,-3.5734210319659963e-07,-3.149999965614825e-06,-9.808484494655537e-07,0.9589080852270127,0.9246304461732506,0.9579117506742477,0.929427809715271,0.9505658766627312,0.03427763905376202,0.0009963345527649325,0.029480275511741705,0.008342208564281473
8.713138786049513e-06,1.1322172467984614e-05,9.17191718309951e-06,1.2266750620888444e-05,1.0080241332843798e-05,-2.609033681935101e-06,-4.58778397049997e-07,-3.5536118348389316e-06,-1.3671025467942854e-06,0.9589080852270127,0.9382605060189962,0.9566002884507179,0.9266914996504784,0.9396077767014503,0.02064757920801641,0.0023077967762947793,0.032216585576534285,0.019300308525562304
8.713138786049513e-06,1.1713749736070867e-05,1.1041003386367265e-05,1.5879152483631033e-05,1.0649874216888122e-05,-3.0006109500213544e-06,-2.3278646003177522e-06,-7.16601369758152e-06,-1.9367354308386096e-06,0.9589080852270127,0.9506200706958771,0.941649859920144,0.9298541255667806,0.9325447081029415,0.00828801453113559,0.017258225306868602,0.029053959660232054,0.026363377124071108
8.713138786049513e-06,1.306733236262403e-05,9.84618202814147e-06,1.0668576542585129e-05,1.0415487125872147e-05,-4.354193576574516e-06,-1.1330432420919572e-06,-1.9554377565356163e-06,-1.702348339822634e-06,0.9589080852270127,0.9254541756212711,0.942990523353219,0.9456266238540411,0.9281680178269744,0.03345390960574157,0.015917561873793673,0.013281461372971592,0.030740067400038207
8.713138786049513e-06,1.4586027637335519e-05,1.0173482287765267e-05,1.9050151288197982e-05,9.650888783063748e-06,-5.872888851286006e-06,-1.4603435017157542e-06,-1.0337012502148469e-05,-9.377499970142356e-07,0.9589080852270127,0.9436957389116287,0.9551798015832901,0.9475331926345825,0.9492052254080773,0.015212346315383929,0.003728283643722574,0.011374892592430186,0.009702859818935372
8.713138786049513e-06,1.1996658906809899e-05,8.977515581314322e-06,1.1473412754661183e-05,9.815838248616871e-06,-3.283520120760386e-06,-2.643767952648089e-07,-2.7602739686116697e-06,-1.1026994625673583e-06,0.9589080852270127,0.9473162324726582,0.9568336862325668,0.936484187245369,0.9449880543351173,0.011591852754354481,0.0020743989944458363,0.02242389798164368,0.013920030891895308
8.713138786049513e-06,1.677116562584402e-05,1.3198897620050332e-05,1.896133028076008e-05,9.58267791846268e-06,-8.058026839794506e-06,-4.485758834000819e-06,-1.0248191494710569e-05,-8.695391324131665e-07,0.9589080852270127,0.9398385030031204,0.9528698542714119,0.935130179822445,0.9570144656300544,0.019069582223892212,0.006038230955600743,0.0237779054045677,0.0018936195969582181
8.713138786049513e-06,1.5792516719770332e-05,1.1816223234717427e-05,1.632998162651944e-05,9.512805191178586e-06,-7.079377933720819e-06,-3.1030844486679146e-06,-7.616842840469929e-06,-7.996664051290727e-07,0.9589080852270127,0.9392603003978729,0.9546008536219597,0.9333001610636711,0.9456717213988304,0.01964778482913976,0.004307231605052975,0.025607924163341567,0.013236363828182274
8.713138786049513e-06,1.1319723910716561e-05,1.6010255160896492e-05,1.808717967197282e-05,1.3794406568052864e-05,-2.606585124667048e-06,-7.297116374846979e-06,-9.374040885923308e-06,-5.081267782003351e-06,0.9589080852270127,0.9436197500675917,0.9444239071011543,0.9241617675125599,0.9437050357460975,0.015288335159420963,0.014484178125858338,0.0347463177144528,0.01520304948091511
8.713138786049513e-06,1.7965769545753572e-05,1.0351395560235232e-05,1.488583105729191e-05,1.2075416183083832e-05,-9.25263075970406e-06,-1.638256774185719e-06,-6.172692271242397e-06,-3.3622773970343193e-06,0.9589080852270127,0.9318674311041832,0.9516106161475182,0.9351867228746414,0.9460143467783928,0.02704065412282941,0.0072974690794944674,0.02372136235237121,0.012893738448619851
8.713138786049513e-06,1.2038724330434291e-05,1.2384272566627885e-05,2.050553687244161e-05,1.319235885191894e-05,-3.3255855443847783e-06,-3.6711337805783723e-06,-1.1792398086392096e-05,-4.4792200658694265e-06,0.9589080852270127,0.9440153163671493,0.9517034742236138,0.9338574294745922,0.945382232889533,0.014892768859863348,0.007204611003398864,0.025050655752420492,0.013525852337479605
8.713138786049513e-06,1.5764211133877383e-05,1.207405812024831e-05,1.3009214440842244e-05,1.2122522008368719e-05,-7.05107234782787e-06,-3.3609193341987964e-06,-4.296075654792731e-06,-3.4093832223192063e-06,0.9589080852270127,0.9405932063981891,0.9572129911184311,0.9375567430257797,0.9501739847660065,0.018314878828823544,0.0016950941085815963,0.021351342201232915,0.0087341004610062
8.713138786049513e-06,1.1776519180877188e-05,1.0167609721456473e-05,1.5380305504528734e-05,1.1696657427080482e-05,-3.063380394827675e-06,-1.4544709354069599e-06,-6.667166718479221e-06,-2.983518641030969e-06,0.9589080852270127,0.943984098136425,0.9509211054444313,0.9345254909992218,0.9439372342824935,0.01492398709058762,0.007986979782581338,0.024382594227790877,0.01497085094451911
8.713138786049513e-06,1.1995420974173499e-05,9.778118871253127e-06,1.0897734184105446e-05,1.0565982142090035e-05,-3.2822821881239862e-06,-1.0649800852036145e-06,-2.184595398055933e-06,-1.8528433560405225e-06,0.9589080852270127,0.9368474701046944,0.9434667040966451,0.9389648397848941,0.9349220654997044,0.022060615122318272,0.015441381130367526,0.019943245442118562,0.023986019727308294
8.713138786049513e-06,1.1058850555372146e-05,8.568247127449525e-06,1.733204888875406e-05,1.0966649637111913e-05,-2.3457117693226332e-06,1.4489165859998827e-07,-8.618910102704548e-06,-2.2535108510624003e-06,0.9589080852270127,0.9484319943189621,0.9491046147793532,0.9341282983124256,0.9267657213797793,0.010476090908050573,0.009803470447659501,0.024779786914587043,0.032142363847233346
8.713138786049513e-06,1.0638419856014991e-05,2.210575615990251e-05,2.0021277847774855e-05,2.1925537313798317e-05,-1.9252810699654785e-06,-1.3392617373852998e-05,-1.1308139061725342e-05,-1.3212398527748804e-05,0.9589080852270127,0.9468334445357323,0.9497521039843559,0.943447175398469,0.9420965126156807,0.012074640691280392,0.009155981242656708,0.015460909828543645,0.016811572611331926
8.713138786049513e-06,2.162531212569263e-05,2.3716169461742708e-05,1.1158522409431271e-05,2.0723496401018338e-05,-1.2912173339643116e-05,-1.5003030675693195e-05,-2.4453836233817585e-06,-1.2010357614968825e-05,0.9589080852270127,0.9244791704416275,0.9456612515449524,0.945097004622221,0.939672504067421,0.03442891478538512,0.013246833682060255,0.013811080604791637,0.019235581159591675
8.713138786049513e-06,1.0703241837788369e-05,1.1279699330231097e-05,9.254012117345667e-06,1.7642660934882316e-05,-1.990103051738856e-06,-2.5665605441815845e-06,-5.408733312961542e-07,-8.929522148832803e-06,0.9589080852270127,0.9551542043685913,0.9588802221417427,0.9554955053329468,0.9326713902503252,0.0037538808584213212,2.7863085269919097e-05,0.003412579894065848,0.026236694976687458
8.713138786049513e-06,1.2043766536713462e-05,9.12826497824426e-06,9.184876887644577e-06,1.0836810564782696e-05,-3.3306277506639493e-06,-4.1512619219474705e-07,-4.717381015950645e-07,-2.123671778733183e-06,0.9589080852270127,0.9483842968940734,0.9564652767777443,0.9473036857508123,0.9536289784312248,0.01052378833293921,0.0024428084492683633,0.0116043994762004,0.005279106795787802
8.713138786049513e-06,1.1889350099067996e-05,8.648081746862601e-06,1.0645810288067992e-05,9.451909393156654e-06,-3.176211313018483e-06,6.505703918691151e-08,-1.932671502018479e-06,-7.387706071071414e-07,0.9589080852270127,0.9424426737427711,0.9516494434513152,0.9316254273802042,0.9319324420765043,0.01646541148424152,0.007258641775697461,0.0272826578468085,0.026975643150508377
8.713138786049513e-06,1.0431252531262204e-05,9.78505466306956e-06,1.3136196272931499e-05,1.1356490710205947e-05,-1.7181137452126907e-06,-1.0719158770200465e-06,-4.423057486881986e-06,-2.643351924156434e-06,0.9589080852270127,0.9439450886286795,0.9415820528566837,0.9431361562013626,0.9232594296708703,0.014962996598333111,0.017326032370328925,0.015771929025650056,0.03564865555614238
8.713138786049513e-06,1.4281857625384475e-05,9.359125991519334e-06,1.5487204271913413e-05,1.0224876058657628e-05,-5.568718839334962e-06,-6.459872054698215e-07,-6.7740654858639e-06,-1.5117372726081154e-06,0.9589080852270127,0.9493917626142502,0.9582034969329833,0.9419680815935135,0.9540420573949814,0.009516322612762473,0.0007045882940293069,0.016940003633499123,0.004866027832031272
8.713138786049513e-06,9.068862600152272e-06,9.776782872741307e-06,9.817273926451264e-06,1.1721804199593678e-05,-3.557238141027595e-07,-1.0636440866917942e-06,-1.1041351404017513e-06,-3.0086654135441648e-06,0.9589080852270127,0.9503307226300239,0.9561679875850677,0.944391174018383,0.9416130402684212,0.008577362596988714,0.0027400976419449385,0.014516911208629635,0.017295044958591466
8.713138786049513e-06,1.3283782009736456e-05,9.161846919827355e-06,1.5286857783820552e-05,1.5236702898455689e-05,-4.570643223686943e-06,-4.4870813377784243e-07,-6.573718997771039e-06,-6.523564112406176e-06,0.9589080852270127,0.9462159852683544,0.9578701120615005,0.9384426473081112,0.937904614508152,0.012692099958658276,0.0010379731655121294,0.02046543791890143,0.021003470718860662
8.713138786049513e-06,1.1102351708522918e-05,1.1092451744190158e-05,1.4728896475126873e-05,1.5569806329089885e-05,-2.389212922473405e-06,-2.3793129581406448e-06,-6.015757689077361e-06,-6.856667543040373e-06,0.9589080852270127,0.9439203897118569,0.9505956529080868,0.9321397419273854,0.9343709014356136,0.014987695515155774,0.008312432318925866,0.026768343299627295,0.02453718379139902
8.713138786049513e-06,1.7032241010710435e-05,1.1253700835034407e-05,1.409225637658551e-05,1.2911566999278535e-05,-8.319102224660922e-06,-2.5405620489848946e-06,-5.379117590535998e-06,-4.198428213229022e-06,0.9589080852270127,0.9320723013579846,0.9514223696291446,0.9335897354781628,0.9435740487277507,0.026835783869028074,0.007485715597868037,0.025318349748849833,0.015334036499261905
8.713138786049513e-06,1.2663336007427972e-05,1.2149803671732684e-05,1.8473550377962054e-05,1.5053820346437874e-05,-3.950197221378459e-06,-3.436664885683171e-06,-9.760411591912542e-06,-6.340681560388361e-06,0.9589080852270127,0.945537380874157,0.9397336370497942,0.929888596907258,0.9253445634618401,0.0133707043528557,0.019174448177218473,0.02901948831975465,0.03356352176517252
8.713138786049513e-06,1.1675193299218733e-05,1.1497596314598014e-05,1.1550267917179723e-05,1.4266692788638125e-05,-2.96205451316922e-06,-2.7844575285485007e-06,-2.8371291311302104e-06,-5.553554002588612e-06,0.9589080852270127,0.9267848083004355,0.9350475689023733,0.9411907851696014,0.917700519412756,0.03212327692657713,0.02386051632463937,0.017717300057411234,0.041207565814256664
8.713138786049513e-06,1.2185592430533632e-05,1.0377327674540028e-05,1.2139622144822226e-05,1.1285199524273537e-05,-3.4724536444841193e-06,-1.6641888884905147e-06,-3.4264833587727127e-06,-2.572060738224024e-06,0.9589080852270127,0.9440020921826363,0.9547357541322709,0.9460042187571526,0.9472316995263099,0.014905993044376342,0.004172331094741799,0.012903866469860081,0.01167638570070273
8.713138786049513e-06,1.1223105245576903e-05,8.977291626166562e-06,1.50760771036218e-05,1.1233725996202538e-05,-2.50996645952739e-06,-2.641528401170489e-07,-6.3629383175722865e-06,-2.520587210153025e-06,0.9589080852270127,0.9365539436042308,0.9545815253257751,0.9375261771678924,0.9440734721720219,0.02235414162278182,0.004326559901237537,0.021381908059120214,0.014834613054990786
8.713138786049513e-06,1.596596226942637e-05,1.0998991937505308e-05,1.4337733633453808e-05,1.2087107176110834e-05,-7.252823483376857e-06,-2.2858531514557956e-06,-5.6245948474042956e-06,-3.373968390061321e-06,0.9589080852270127,0.9158317875862122,0.9480075562000274,0.914314980506897,0.9438945806026459,0.043076297640800454,0.01090052902698524,0.044593104720115684,0.015013504624366791
8.713138786049513e-06,9.905244083050491e-06,1.2011431525174032e-05,1.1290895452411576e-05,1.2371198395335625e-05,-1.1921052970009784e-06,-3.298292739124519e-06,-2.5777566663620636e-06,-3.6580596092861126e-06,0.9589080852270127,0.948380651473999,0.9338999606482684,0.9259040432982146,0.91879528446123,0.010527433753013682,0.02500812457874424,0.03300404192879802,0.04011280076578261
8.713138786049513e-06,1.4093462594182426e-05,1.0495079724215372e-05,1.4828896340510767e-05,1.2783535901803588e-05,-5.380323808132913e-06,-1.781940938165859e-06,-6.115757554461254e-06,-4.070397115754075e-06,0.9589080852270127,0.9305269122961909,0.928715519476682,0.9177818273633602,0.9225913202390075,0.028381172930821763,0.03019256575033069,0.04112625786365243,0.03631676498800518
8.713138786049513e-06,1.14982575912137e-05,8.014947606795886e-06,1.0542978824172877e-05,1.0411460965080721e-05,-2.7851188051641873e-06,6.981911792536269e-07,-1.829840038123364e-06,-1.6983221790312085e-06,0.9589080852270127,0.9436999800801277,0.9614710474014282,0.9320808241982013,0.9529043620824814,0.015208105146884976,-0.0025629621744155395,0.02682726102881139,0.006003723144531237
8.713138786049513e-06,8.518908582573204e-06,8.068039655970693e-06,9.52380344315884e-06,1.0242844235115457e-05,1.9423020347630882e-07,6.450991300788198e-07,-8.10664657109328e-07,-1.5297054490659438e-06,0.9589080852270127,0.9436168414691929,0.9453323203511537,0.9219383041094988,0.9299246396124363,0.015291243757819761,0.013575764875858987,0.03696978111751381,0.02898344561457633
8.713138786049513e-06,1.4083962502908776e-05,8.799095956533165e-06,1.3839540540097062e-05,1.2166665736845773e-05,-5.370823716859263e-06,-8.595717048365239e-08,-5.126401754047549e-06,-3.45352695079626e-06,0.9589080852270127,0.9283955433219672,0.9474909743200988,0.9352730928480741,0.9268313570320607,0.030512541905045487,0.011417110906913885,0.023634992378938513,0.032076728194952
8.713138786049513e-06,9.007123280646568e-06,1.4601880279201396e-05,1.652478198197471e-05,1.91817005849515e-05,-2.939844945970548e-07,-5.888741493151883e-06,-7.811643195925198e-06,-1.0468561798901987e-05,0.9589080852270127,0.9458279953640886,0.9403942671231925,0.9237842428172007,0.9346368588507176,0.013080089862924082,0.018513818103820134,0.03512384240981192,0.024271226376295085
8.713138786049513e-06,1.591934993086852e-05,1.7842520280328954e-05,1.4129173014278963e-05,2.316515924158935e-05,-7.2062111448190075e-06,-9.129381494279441e-06,-5.41603422822945e-06,-1.4452020455539836e-05,0.9589080852270127,0.92196044604294,0.9390735016297549,0.9390209557907656,0.938938795030117,0.03694763918407262,0.01983458359725776,0.019887129436247042,0.01996929019689564
8.713138786049513e-06,1.500005514088798e-05,1.1974502780454088e-05,9.021338779398036e-06,1.9462601775259714e-05,-6.2869163548384675e-06,-3.2613639944045754e-06,-3.0819999334852287e-07,-1.0749462989210201e-05,0.9589080852270127,0.9434923899173736,0.9482024129973433,0.9458338477009965,0.9184984738110507,0.015415695309639044,0.010705672229669339,0.013074237526016108,0.040409611415962
8.713138786049513e-06,8.6449417836576e-06,9.072000183056872e-06,1.1427507263555014e-05,1.0311774599927049e-05,6.819700239191322e-08,-3.588613970073587e-07,-2.7143684775055013e-06,-1.598635813877536e-06,0.9589080852270127,0.9311710595997283,0.9481188344924886,0.9352479843015317,0.9381584208481946,0.027737025627284306,0.01078925073452408,0.023660100925480987,0.02074966437881809
8.713138786049513e-06,1.2108441808837966e-05,7.609618863035905e-06,1.0638864039798079e-05,1.0013533240957884e-05,-3.3953030227884535e-06,1.1035199230136076e-06,-1.9257252537485663e-06,-1.3003944549083707e-06,0.9589080852270127,0.9425415903329849,0.9428547018393875,0.9408666856843046,0.9270475825609173,0.01636649489402775,0.016053383387625186,0.018041399542708003,0.0318605026660953
8.713138786049513e-06,1.0114212845131477e-05,8.771624488019825e-06,1.0461636439913492e-05,1.082289446312501e-05,-1.401074059081964e-06,-5.848570197031188e-08,-1.7484976538639788e-06,-2.1097556770754966e-06,0.9589080852270127,0.9341150216833921,0.9438766559551004,0.9386589306592942,0.9151301425590646,0.02479306354362054,0.015031429271912256,0.020249154567718475,0.0437779426679481
8.713138786049513e-06,1.2219351964759539e-05,8.565370978868004e-06,1.1658026312950653e-05,9.799288965819386e-06,-3.506213178710026e-06,1.477678071815093e-07,-2.94488752690114e-06,-1.086150179769873e-06,0.9589080852270127,0.935791100487113,0.9470121186971664,0.9392510747909546,0.943197896014899,0.02311698473989965,0.011895966529846258,0.019657010436058053,0.015710189212113645
8.713138786049513e-06,1.4330933599886464e-05,1.2445843989539184e-05,1.4296933758508601e-05,1.3420657331053575e-05,-5.617794813836951e-06,-3.7327052034896716e-06,-5.583794972459088e-06,-4.7075185450040624e-06,0.9589080852270127,0.9302106803655624,0.947893289923668,0.9327946665883065,0.8950499703735113,0.028697404861450226,0.011014795303344704,0.0261134186387062,0.06385811485350135
8.713138786049513e-06,1.022626497761081e-05,1.0358514632429206e-05,9.522700946433815e-06,1.2741104933589042e-05,-1.5131261915612972e-06,-1.645375846379693e-06,-8.09562160384302e-07,-4.027966147539529e-06,0.9589080852270127,0.9370881317928433,0.9462558566033841,0.9370591069757939,0.9068264071270824,0.021819953434169315,0.01265222862362858,0.021848978251218787,0.05208167809993025
8.713138786049513e-06,1.179090909932512e-05,1.043859841143302e-05,1.1879618521959402e-05,1.383972180326154e-05,-3.0777703132756074e-06,-1.725459625383507e-06,-3.1664797359098887e-06,-5.1265830172120275e-06,0.9589080852270127,0.9356529235094786,0.9503057989478111,0.9268357786536217,0.9321057885885239,0.023255161717534056,0.008602286279201565,0.032072306573390996,0.026802296638488765
8.713138786049513e-06,1.2410272676852685e-05,9.471130738276656e-06,1.028185442020657e-05,1.2604558646849285e-05,-3.6971338908031724e-06,-7.579919522271435e-07,-1.5687156341570574e-06,-3.891419860799772e-06,0.9589080852270127,0.9436299081891775,0.9497299882769584,0.9494665001332759,0.9188688051700592,0.015278177037835183,0.009178096950054226,0.009441585093736715,0.04003928005695345
8.713138786049513e-06,1.2578863544590036e-05,8.648758960703162e-06,1.0567967033345838e-05,1.2307278130414546e-05,-3.865724758540523e-06,6.437982534635066e-08,-1.8548282472963253e-06,-3.5941393443650327e-06,0.9589080852270127,0.9446560075879097,0.9561321145296097,0.9510008931159973,0.9385161298513413,0.014252077639102967,0.002775970697402985,0.007907192111015315,0.0203919553756714
8.713138786049513e-06,1.171795372329143e-05,8.723885864760917e-06,9.467991680160992e-06,1.0624570142123702e-05,-3.0048149372419176e-06,-1.0747078711403969e-08,-7.548528941114795e-07,-1.911431356074189e-06,0.9589080852270127,0.9436434037983418,0.9589280134439468,0.9461536138132215,0.9493978247046471,0.015264681428670879,-1.992821693419522e-05,0.012754471413791157,0.009510260522365588
8.713138786049513e-06,1.2722800495197361e-05,8.652142552811882e-06,1.078921032526381e-05,1.1018830962932214e-05,-4.0096617091478486e-06,6.099623323763099e-08,-2.0760715392142973e-06,-2.305692176882701e-06,0.9589080852270127,0.9350718092918396,0.9607480767369271,0.9497678291797638,0.9221586450189352,0.023836275935173012,-0.0018399915099144293,0.009140256047248885,0.036749440208077466
8.713138786049513e-06,1.3094128226143198e-05,8.584444516710476e-06,3.189833464528391e-05,1.1291313874295384e-05,-4.380989440093685e-06,1.2869426933903637e-07,-2.3185195859234395e-05,-2.578175088245871e-06,0.9589080852270127,0.9452686259150505,0.9568414574861527,0.9445433327555657,0.9381345596909523,0.013639459311962199,0.002066627740859972,0.014364752471446973,0.020773525536060378
8.713138786049513e-06,1.0996657446789016e-05,5.984575914112611e-05,5.925242505092854e-05,5.854564715566113e-05,-2.2835186607395027e-06,-5.113262035507659e-05,-5.053928626487903e-05,-4.983250836961162e-05,0.9589080852270127,0.92632249340415,0.9554167574644089,0.9334901195764541,0.9362382003664971,0.03258559182286269,0.0034913277626037464,0.02541796565055854,0.022669884860515577
8.713138786049513e-06,3.081128682101309e-05,5.405853073300548e-05,1.0133328022536858e-05,6.911492821906506e-05,-2.2098148034963574e-05,-4.5345391946955964e-05,-1.4201892364873454e-06,-6.0401789433015546e-05,0.9589080852270127,0.9529836505651474,0.9457189129665494,0.9273849538899959,0.9239731848612428,0.005924434661865208,0.013189172260463233,0.031523131337016785,0.03493490036576985
8.713138786049513e-06,1.6878812331686533e-05,1.1498984119597822e-05,1.143542511057305e-05,2.3626666016092202e-05,-8.16567354563702e-06,-2.7858453335483095e-06,-2.7222863245235376e-06,-1.4913527230042689e-05,0.9589080852270127,0.9154803057946265,0.9447996312379837,0.9392878726124764,0.9076524739712477,0.04342777943238618,0.014108453989028935,0.01962021261453628,0.051255611255764943
8.713138786049513e-06,1.001722529203164e-05,9.356085220133537e-06,8.753820123850175e-06,1.3536058000696016e-05,-1.3040865059821275e-06,-6.429464340840239e-07,-4.068133780066197e-08,-4.8229192146465035e-06,0.9589080852270127,0.9389102528989315,0.9541931487061084,0.953737260941416,0.9298130105063319,0.019997832328081167,0.004714936520904267,0.005170824285596676,0.029095074720680736
8.713138786049513e-06,1.396113153713685e-05,9.964298189917287e-06,1.1438482920773652e-05,1.0193901758874802e-05,-5.247992751087338e-06,-1.2511594038677744e-06,-2.725344134724139e-06,-1.480762972825289e-06,0.9589080852270127,0.9313109328225255,0.9478011199831963,0.9446592289209366,0.9220539631694555,0.027597152404487124,0.01110696524381638,0.014248856306076085,0.036854122057557115
8.713138786049513e-06,1.1405220961897556e-05,1.10089680831571e-05,1.291952967608978e-05,1.2598151731246788e-05,-2.692082175848043e-06,-2.2958292971075876e-06,-4.206390890040268e-06,-3.885012945197275e-06,0.9589080852270127,0.9399225301481784,0.9516486492753029,0.9316571572422981,0.9413290354609489,0.01898555507883426,0.007259435951709747,0.027250927984714512,0.017579049766063726
8.713138786049513e-06,1.0271795309790832e-05,9.269525493351694e-06,1.025862386143217e-05,1.154887629276402e-05,-1.558656523741319e-06,-5.563867073021812e-07,-1.5454850753826573e-06,-2.835737506714508e-06,0.9589080852270127,0.9541468384861946,0.9617986243963241,0.9466865974664688,0.9488047227263451,0.004761246740818015,-0.002890539169311479,0.012221487760543881,0.010103362500667568
8.713138786049513e-06,1.3607558408601506e-05,9.013659576773136e-06,1.1584479409716408e-05,1.3847744970085784e-05,-4.894419622551993e-06,-3.0052079072362295e-07,-2.871340623666895e-06,-5.134606184036271e-06,0.9589080852270127,0.9228051882982254,0.9546452939510346,0.9312539105862379,0.90206478767097,0.03610289692878721,0.004262791275978062,0.027654174640774798,0.05684329755604267
8.713138786049513e-06,9.45510886563028e-06,1.1184898467941906e-05,1.3031620189316584e-05,1.4277742169781504e-05,-7.419700795807667e-07,-2.4717596818923936e-06,-4.318481403267071e-06,-5.564603383731991e-06,0.9589080852270127,0.9471283382177353,0.9428404516726733,0.9307829965651035,0.9124090096354485,0.011779747009277308,0.016067633554339378,0.028125088661909103,0.04649907559156419
