Position,Acceptor_Ref,Donor_Ref
5556,4.4081557e-07,6.1375824e-09
5557,2.324862e-06,1.5185563e-08
5558,4.7336915e-05,1.1688359e-07
5559,1.7213459e-05,1.9045011e-08
5560,9.364599e-06,7.0746466e-09
5561,1.2737358e-06,1.8885103e-08
5562,4.9799517e-05,5.847025e-09
5563,7.74556e-06,2.797264e-09
5564,1.2171241e-06,3.11988e-09
5565,1.1403075e-05,3.770183e-07
5566,4.1626336e-06,3.4370964e-10
5567,7.1008884e-08,6.24734e-10
5568,2.2158301e-06,5.0561574e-08
5569,2.7930384e-06,1.0799849e-08
5570,3.74623e-06,1.7682181e-07
5571,0.0020705876,0.12116732
5572,0.00021473062,1.1394211e-08
5573,3.780444e-07,9.443307e-10
5574,1.4436911e-06,1.6601353e-08
5575,6.3234e-08,4.8436183e-10
5576,6.024596e-08,1.7177613e-10
5577,9.146304e-08,4.0144207e-10
5578,4.181759e-09,3.170331e-10
5579,1.9665576e-08,9.214916e-11
5580,1.5016441e-08,6.022106e-11
5581,2.0369551e-08,3.071542e-10
5582,7.185167e-08,6.8065074e-11
5583,7.653869e-08,1.0262457e-08
5584,2.4483035e-07,4.7629317e-11
5585,1.4476415e-08,6.888068e-11
5586,2.283683e-07,1.9401254e-10
5587,1.2612658e-07,1.8059296e-08
5588,2.4897863e-08,8.075851e-12
5589,3.2652178e-08,2.602505e-11
5590,3.0541248e-08,7.291907e-11
5591,2.0816993e-08,4.6062692e-11
5592,2.8095586e-08,4.233195e-11
5593,1.2909156e-08,3.6573113e-11
5594,3.535473e-09,4.8810653e-11
5595,7.956059e-09,6.642346e-11
5596,2.831177e-09,5.299203e-12
5597,3.7418184e-09,8.360436e-11
5598,1.9638438e-08,2.0269654e-10
5599,1.0677131e-08,4.086484e-10
5600,3.0123641e-09,1.7627046e-10
5601,1.4099439e-07,8.639345e-10
5602,9.014622e-09,1.2556899e-09
5603,9.00526e-08,2.9857137e-09
5604,5.1743648e-08,4.1830173e-10
5605,3.48294e-08,1.5758383e-09
5606,1.9411123e-08,3.188195e-10
5607,4.4070752e-08,2.946503e-09
5608,2.7153152e-07,1.0570015e-09
5609,2.103731e-07,4.904818e-10
5610,1.2123362e-06,2.783174e-09
5611,2.8649293e-07,1.6490906e-09
5612,3.4599984e-07,1.1436149e-09
5613,1.8799007e-07,1.4625552e-09
5614,2.0300705e-08,1.0984263e-10
5615,9.478779e-08,1.2342125e-09
5616,2.6119008e-07,4.393186e-11
5617,1.351539e-07,2.0220159e-09
5618,2.3644448e-07,5.0536175e-10
5619,1.2580705e-07,3.7499395e-10
5620,2.9043287e-07,2.0736839e-10
5621,2.8571202e-07,2.4549829e-09
5622,1.16544285e-07,2.1999311e-10
5623,8.74261e-08,1.1234524e-09
5624,3.190352e-07,9.020557e-08
5625,1.3983868e-08,4.7629445e-10
5626,4.1018875e-08,3.3650682e-10
5627,2.1395658e-07,5.987659e-09
5628,1.6418234e-08,6.9972633e-10
5629,1.2773874e-07,3.0243905e-09
5630,7.494911e-09,4.430729e-10
5631,1.4728301e-08,2.541938e-10
5632,6.002697e-09,5.9954514e-10
5633,1.1110111e-07,1.2266159e-09
5634,2.6051448e-09,2.1003585e-10
5635,1.4057168e-08,5.645383e-09
5636,8.834469e-08,6.995634e-10
5637,2.321741e-08,5.7751354e-10
5638,1.6300683e-09,3.715503e-10
5639,4.3107292e-08,2.844986e-09
5640,1.3047656e-08,1.15655034e-10
5641,8.271715e-09,1.2923235e-10
5642,7.788823e-09,4.2225345e-11
5643,4.184538e-08,1.3845237e-10
5644,9.519853e-08,5.011116e-10
5645,6.4234955e-05,6.607229e-09
5646,2.0084033e-07,5.423826e-11
5647,7.691098e-08,1.4647831e-09
5648,9.4413195e-08,1.7789717e-09
5649,2.0114454e-07,1.4130787e-09
5650,2.2176069e-07,1.1949692e-09
5651,6.3346626e-08,2.280671e-09
5652,3.1049848e-07,3.87269e-09
5653,1.2961175e-05,0.0004930879
5654,7.640135e-07,1.9897732e-10
5655,1.3058436e-08,2.3366437e-10
5656,1.9253606e-07,5.5475424e-09
5657,1.1300358e-08,2.1122784e-10
5658,1.956441e-08,3.104999e-10
5659,7.1365584e-08,2.1520624e-10
5660,2.6126088e-09,9.3012646e-11
5661,6.6222796e-08,6.1352203e-09
5662,9.749827e-09,3.602135e-11
5663,2.1308653e-09,1.3893542e-10
5664,6.027651e-09,1.5694306e-10
5665,1.7329404e-08,4.957936e-09
5666,4.165432e-09,2.6220326e-10
5667,8.11369e-09,2.507541e-10
5668,1.3561672e-08,1.8393819e-09
5669,3.73063e-09,1.7997798e-10
5670,9.683252e-10,1.0908931e-10
5671,2.3286755e-05,8.822742e-09
5672,5.764595e-09,3.1092307e-10
5673,4.4081494e-09,3.9280823e-10
5674,1.559912e-08,3.015398e-10
5675,3.4794212e-08,8.8518837e-10
5676,4.0738786e-09,1.5291827e-09
5677,2.405e-08,4.3425312e-09
5678,1.1113328e-08,1.7658047e-09
5679,8.814709e-08,2.8912872e-09
5680,1.06819016e-07,3.157123e-09
5681,6.486926e-08,8.486336e-09
5682,2.8903958e-08,1.2418184e-09
5683,7.687886e-08,1.8562035e-09
5684,1.1652422e-08,3.292577e-09
5685,3.3855567e-08,1.4219831e-08
5686,5.5246435e-08,5.8718483e-09
5687,1.0386164e-07,2.1583134e-07
5688,4.284564e-08,2.5973566e-08
5689,5.4798733e-08,2.1171328e-08
5690,1.914114e-07,2.5340302e-08
5691,4.3338085e-07,2.9063543e-08
5692,7.696571e-08,4.0585144e-09
5693,4.513821e-06,2.2793705e-08
5694,1.542732e-07,6.117809e-09
5695,1.12428324e-07,5.437734e-09
5696,1.3953069e-08,1.9960704e-09
5697,2.034717e-07,2.4102114e-08
5698,2.3957912e-06,5.002166e-06
5699,7.942583e-08,1.2149185e-08
5700,1.4141124e-08,8.918678e-09
5701,9.995164e-07,1.1886944e-07
5702,6.042275e-07,4.2777634e-07
5703,3.2725118e-06,3.313067e-08
5704,7.24735e-05,7.1227824e-08
5705,3.8079716e-06,3.6315356e-07
5706,1.0160337e-06,4.883955e-07
5707,1.7359497e-06,2.068283e-08
5708,8.55032e-09,3.4009784e-09
5709,5.09358e-08,3.206726e-08
5710,2.9975158e-07,7.708881e-08
5711,4.5394753e-08,5.0507585e-09
5712,4.0726977e-09,3.6364405e-09
5713,2.6806013e-06,3.701195e-08
5714,8.339695e-08,1.8172137e-09
5715,3.3612554e-07,6.065916e-09
5716,1.1290852e-09,1.1842284e-09
5717,1.0064716e-07,5.4803513e-09
5718,5.242533e-08,2.233004e-09
5719,2.1071696e-06,1.28832776e-08
5720,1.9927315e-08,2.594602e-09
5721,4.5029174e-06,2.163418e-08
5722,1.1125761e-07,7.3178386e-10
5723,7.593298e-07,6.181343e-09
5724,9.852066e-08,1.4601108e-09
5725,4.050103e-06,1.5026954e-08
5726,3.8543078e-08,1.8687933e-09
5727,1.3159956e-07,3.444134e-09
5728,7.211569e-07,4.708118e-09
5729,2.1927328e-07,5.937913e-09
5730,2.024429e-06,1.4373343e-09
5731,2.3538194e-06,5.535558e-08
5732,7.092092e-05,6.691616e-08
5733,4.4354915e-06,4.0427595e-09
5734,2.692366e-07,1.2526564e-09
5735,2.6046376e-07,1.6632202e-09
5736,5.4200505e-08,1.6500318e-09
5737,8.097359e-05,5.608804e-08
5738,2.0481406e-07,2.9667249e-09
5739,1.2379175e-07,1.4124975e-08
5740,2.7873708e-07,3.4061642e-09
5741,4.5071525e-07,8.139059e-09
5742,4.458038e-08,5.5309324e-10
5743,7.2526825e-07,5.548365e-09
5744,8.625968e-08,1.2386484e-09
5745,1.4961572e-07,1.344112e-09
5746,2.8504624e-08,6.30106e-10
5747,1.6306171e-07,6.1478334e-10
5748,4.279198e-08,7.994129e-10
5749,1.316601e-06,8.172357e-09
5750,1.9157301e-07,1.9432447e-09
5751,1.715264e-06,2.6199114e-08
5752,1.0021023e-07,2.3307465e-09
5753,3.670557e-06,3.8864055e-08
5754,5.011915e-07,3.2258938e-09
5755,2.3291518e-06,3.588422e-09
5756,2.0491467e-07,1.4114329e-09
5757,6.109376e-07,4.5557167e-09
5758,9.2490507e-07,1.9771835e-09
5759,3.0125443e-07,6.710555e-09
5760,4.7298695e-07,8.846635e-09
5761,1.8210094e-06,4.7324664e-09
5762,1.8898753e-07,6.04961e-10
5763,0.0013815411,3.064162e-07
5764,7.715562e-06,4.9907634e-09
5765,3.1101595e-07,1.071466e-09
5766,5.126666e-07,9.611485e-10
5767,1.8487247e-06,1.3704158e-09
5768,1.3687348e-07,2.797855e-10
5769,4.1534435e-07,7.933897e-10
5770,5.5574924e-06,2.381777e-09
5771,1.2934726e-05,1.7186848e-08
5772,1.8495994e-06,2.4403803e-09
5773,3.6526402e-05,6.871595e-08
5774,1.9677843e-06,2.3593723e-09
5775,9.445505e-07,1.3284648e-08
5776,4.208537e-06,5.714749e-09
5777,1.0224173e-06,4.3155346e-09
5778,5.282477e-07,2.5856344e-09
5779,2.5102388e-06,4.139019e-08
5780,1.2780324e-06,1.0830002e-08
5781,2.7743657e-05,1.3734312e-07
5782,3.6038713e-05,1.2906624e-08
5783,1.696389e-05,2.223626e-07
5784,7.8946054e-05,1.8615735e-07
5785,0.00023830525,9.847614e-08
5786,1.669026e-05,8.7172545e-08
5787,1.3921534e-06,6.841325e-08
5788,1.3984996e-06,1.5343643e-08
5789,2.1216181e-05,1.05598886e-07
5790,0.00013977279,7.321806e-07
5791,4.1974654e-06,1.4225257e-07
5792,4.2815086e-07,2.1201584e-08
5793,0.00018975185,6.932825e-07
5794,3.636679e-06,4.178692e-08
5795,3.59205e-05,3.183178e-07
5796,1.5398624e-06,8.0361495e-08
5797,0.8662725,8.324146e-06
5798,1.8858454e-06,1.1731819e-07
5799,5.676545e-05,5.239232e-07
5800,3.406777e-05,1.5584425e-07
5801,0.00014221555,9.284223e-07
5802,0.00019092798,1.5808729e-07
5803,4.922297e-05,9.616599e-08
5804,3.5526728e-06,1.9026064e-08
5805,3.4585857e-05,3.925154e-07
5806,3.7430736e-06,1.8023789e-08
5807,1.6629731e-07,2.523049e-08
5808,8.5549075e-08,2.5774471e-09
5809,1.1590787e-06,1.852644e-08
5810,5.300509e-06,9.209135e-08
5811,2.6592406e-07,7.54805e-08
5812,2.7282027e-07,1.0831481e-08
5813,8.148406e-06,1.4060224e-07
5814,3.578174e-07,2.6216593e-08
5815,1.8028457e-05,4.9759915e-08
5816,1.4791806e-07,1.9869095e-08
5817,5.9659656e-06,5.069484e-07
5818,8.863666e-07,2.8819818e-08
5819,2.2166999e-07,9.4989705e-09
5820,8.7935156e-08,6.695307e-08
5821,7.2453313e-06,5.915616e-08
5822,8.88071e-08,1.6319353e-08
5823,7.339862e-07,3.5749853e-08
5824,6.673524e-07,3.060356e-08
5825,9.62521e-06,1.8138961e-07
5826,2.2318898e-07,1.3145052e-07
5827,2.0796797e-07,1.4353847e-07
5828,1.2252316e-07,4.10177e-08
5829,1.4603367e-07,2.6606351e-08
5830,1.6860807e-07,4.8178887e-08
5831,9.698676e-08,8.304721e-09
5832,9.8224206e-08,1.9683021e-08
5833,0.00053349155,1.5019663e-06
5834,1.9819669e-07,2.5596595e-08
5835,9.890174e-08,2.0243043e-09
5836,3.754216e-08,1.7446544e-08
5837,7.3102007e-07,2.4601112e-08
5838,3.6112075e-07,4.3709434e-08
5839,5.4474214e-07,1.6200257e-08
5840,8.5829913e-07,8.839687e-08
5841,4.0153222e-06,6.2113793e-07
5842,1.066898e-06,5.759437e-07
5843,9.7088405e-06,7.3634527e-07
5844,1.251645e-06,1.4204953e-06
5845,0.00018791041,0.9185277
5846,1.391128e-06,1.6841079e-06
5847,2.144403e-07,1.0742357e-07
5848,4.3124544e-08,4.030161e-07
5849,8.1809866e-08,1.0191249e-06
5850,4.1088647e-08,2.4617794e-08
5851,2.905647e-07,2.9000091e-08
5852,1.3898616e-08,1.4848779e-07
5853,1.619165e-07,2.4139297e-07
5854,1.6704224e-08,1.8473921e-08
5855,8.8122505e-09,1.617319e-08
5856,5.8467586e-09,8.425212e-09
5857,1.2354568e-08,1.4525537e-08
5858,5.4567995e-09,7.4122846e-09
5859,1.464379e-08,8.79972e-09
5860,9.82489e-09,7.884303e-09
5861,6.9004096e-09,2.3373053e-08
5862,2.2835223e-09,1.30245e-09
5863,1.4193411e-08,6.6876975e-09
5864,6.488139e-07,3.9956614e-08
5865,1.0288877e-08,2.4711961e-09
5866,3.967162e-09,4.5813024e-09
5867,2.7787905e-09,9.264211e-10
5868,1.7601121e-09,1.0256817e-09
5869,7.594028e-09,3.638376e-09
5870,4.6863327e-09,1.7398947e-09
5871,1.5397607e-08,4.7970445e-09
5872,9.9487645e-09,2.8671356e-09
5873,2.5878967e-08,4.9350004e-09
5874,4.8406474e-09,1.8175849e-09
5875,2.0900575e-08,2.257794e-07
5876,7.590711e-09,5.228101e-09
5877,1.858819e-08,1.4042402e-08
5878,6.5845045e-09,1.3239711e-08
5879,3.2594492e-08,1.0067039e-07
5880,1.7094093e-08,7.2430657e-09
5881,5.977785e-07,9.1706156e-08
5882,4.8679425e-09,1.40384655e-08
5883,9.258514e-08,1.0571029e-08
5884,6.2499774e-09,3.3983134e-09
5885,2.6437144e-08,2.3461224e-08
5886,1.892851e-08,8.352123e-09
5887,1.0375053e-07,5.240738e-07
5888,4.2928483e-09,8.666334e-09
5889,3.283836e-08,2.012529e-08
5890,8.462302e-09,3.4516117e-09
5891,2.4329546e-08,7.2978135e-09
5892,5.899149e-09,3.218502e-09
5893,2.1353499e-08,5.2965836e-09
5894,2.3249527e-09,7.0371655e-09
5895,2.5568688e-08,1.030056e-08
5896,1.4181477e-08,1.2121434e-08
5897,8.009074e-09,3.3667136e-09
5898,1.53479e-09,9.421398e-10
5899,1.2057584e-08,1.8434807e-09
5900,1.9192947e-09,3.1239384e-09
5901,3.643668e-09,4.8232196e-09
5902,2.0948423e-09,1.7880957e-09
5903,3.6560666e-09,1.1426892e-08
5904,6.380772e-07,1.2444377e-07
5905,3.4900623e-08,5.241741e-09
5906,9.349828e-10,5.2609015e-09
5907,1.3860893e-08,6.9829214e-09
5908,4.553122e-09,1.1594863e-09
5909,7.438486e-09,3.6699068e-09
5910,1.6333773e-08,7.530692e-09
5911,2.4679056e-07,1.221251e-07
5912,8.286179e-09,4.3291504e-09
5913,8.927106e-08,4.0436636e-09
5914,3.2914738e-08,1.4968943e-08
5915,1.932994e-07,1.7552816e-08
5916,2.0558032e-08,1.8139413e-09
5917,3.9865773e-07,3.3167742e-06
5918,5.584318e-09,2.4201285e-09
5919,1.2268716e-08,2.262448e-09
5920,2.5599626e-08,1.5810086e-08
5921,3.6561033e-08,7.7454865e-10
5922,3.3089226e-08,5.517743e-09
5923,1.2440085e-05,4.7097987e-07
5924,1.3886527e-07,3.695075e-08
5925,3.828412e-07,3.9470635e-08
5926,6.759632e-08,1.4284355e-09
5927,5.8507556e-08,1.8353385e-08
5928,1.2955313e-06,1.5243684e-07
5929,1.1228474e-07,5.227343e-09
5930,5.891494e-08,1.5024901e-07
5931,1.9762365e-07,1.3372905e-07
5932,3.2261e-08,1.0766888e-08
5933,1.3757347e-07,1.2717764e-07
5934,3.874918e-07,2.3411014e-08
5935,7.229528e-08,6.2882194e-08
5936,1.6196117e-07,1.1707893e-08
5937,8.4604984e-08,4.303286e-08
5938,9.0373334e-08,1.4380225e-09
5939,2.368392e-07,1.3565653e-08
5940,5.002723e-07,2.3537902e-08
5941,8.4387875e-07,1.1250369e-08
5942,1.7527819e-07,8.462027e-09
5943,7.431908e-08,9.377014e-09
5944,5.583559e-07,9.667418e-09
5945,3.8621198e-07,2.6059602e-08
5946,7.517463e-08,4.6858135e-09
5947,1.9861948e-06,1.5728352e-07
5948,9.211694e-08,2.1720732e-08
5949,4.668591e-06,7.167652e-09
5950,1.1041391e-07,4.8536553e-09
5951,8.876222e-08,9.984617e-09
5952,2.6567568e-07,6.065778e-09
5953,8.584684e-07,2.1698602e-06
5954,1.8182307e-08,1.3774836e-09
5955,2.1420687e-05,1.4223566e-08
5956,1.9610351e-07,2.8132565e-09
5957,8.727798e-08,9.292956e-09
5958,5.396367e-08,5.9887195e-10
5959,2.574838e-06,5.1872138e-09
5960,3.013946e-08,6.321091e-10
5961,4.1129974e-07,3.647811e-09
5962,4.353987e-08,1.0300044e-09
5963,1.03751184e-07,3.5572465e-09
5964,5.992347e-07,4.9329647e-09
5965,3.6402525e-07,6.7616774e-09
5966,7.447916e-08,3.0078797e-09
5967,2.7302565e-07,3.3154712e-09
5968,1.8038717e-06,1.0872612e-08
5969,3.104369e-07,1.2747633e-09
5970,1.25956445e-08,3.4909595e-09
5971,0.0010343859,4.6401678e-07
5972,1.803378e-07,7.008191e-09
5973,1.0271196e-07,2.2284299e-09
5974,2.5284865e-07,8.4870475e-09
5975,3.299683e-08,4.462766e-09
5976,1.0771739e-05,9.9777935e-08
5977,2.0352311e-07,3.907325e-09
5978,1.8459872e-06,3.548277e-08
5979,2.543583e-07,3.4741265e-09
5980,1.9292608e-07,1.0855285e-08
5981,1.2740998e-05,1.1489375e-07
5982,1.7203837e-06,3.647403e-09
5983,1.0024158e-07,1.0606367e-09
5984,1.6732818e-07,6.712092e-09
5985,8.692097e-06,1.8335276e-08
5986,1.845035e-06,1.8031594e-08
5987,7.790882e-07,1.1605037e-08
5988,9.611789e-07,1.746797e-08
5989,3.941169e-06,5.1584675e-06
5990,8.8000386e-05,1.6760667e-07
5991,8.279946e-06,2.000873e-08
5992,2.0041184e-06,8.986111e-08
5993,0.00017045306,0.0073248125
5994,0.00095364486,4.9771137e-07
5995,5.9253694e-06,8.202303e-09
5996,3.8484022e-06,5.697895e-08
5997,1.3591624e-05,5.5023797e-08
5998,5.0899366e-06,8.134164e-09
5999,8.618811e-05,5.5643983e-07
6000,7.936479e-06,1.4348421e-08
6001,7.586604e-05,1.14363104e-07
6002,4.2997804e-06,6.820108e-08
6003,2.8436368e-06,2.7841846e-08
6004,3.546252e-05,5.782277e-08
6005,1.0943525e-05,2.8839165e-07
6006,1.164887e-05,1.3770381e-07
6007,8.730661e-06,8.1418996e-08
6008,0.00046052944,7.256128e-07
6009,1.2137255e-05,1.2073126e-07
6010,1.2456164e-05,2.1234841e-08
6011,1.6130163e-05,2.9080613e-08
6012,3.1900422e-07,1.2388944e-08
6013,5.4411325e-05,4.1033235e-08
6014,5.364047e-05,3.4073886e-07
6015,4.653113e-06,4.3679577e-08
6016,1.3647991e-05,3.3275293e-07
6017,1.9372945e-05,4.3880736e-06
6018,1.8072533e-06,1.636083e-07
6019,1.8320454e-06,3.3473725e-07
6020,0.00012207762,2.662748e-06
6021,3.0646774e-05,6.281372e-06
6022,0.82531554,0.000195977
6023,1.39294625e-05,4.794913e-07
6024,2.1409655e-06,7.524475e-07
6025,0.0006531941,3.6077997e-06
6026,1.9074821e-05,5.96151e-07
6027,8.0943454e-07,1.3873465e-07
6028,8.577138e-07,2.3145046e-06
6029,7.857604e-06,2.2053268e-06
6030,6.198055e-06,1.6372699e-06
6031,6.3879384e-07,1.11178004e-07
6032,5.5233638e-08,8.370841e-07
6033,1.6556467e-06,7.089414e-07
6034,6.2068904e-07,3.2166392e-07
6035,1.1015959e-06,7.964163e-05
6036,2.2066888e-06,6.8056056e-07
6037,6.20817e-07,6.5558304e-08
6038,3.4205547e-07,3.1168054e-06
6039,4.3495004e-07,9.014913e-08
6040,1.2705254e-07,4.3289873e-08
6041,1.0198673e-07,2.4288278e-08
6042,4.7247152e-08,1.2462868e-06
6043,1.2012039e-06,1.1264794e-08
6044,6.359731e-07,6.0492795e-07
6045,7.2072777e-07,1.6314152e-07
6046,6.5513905e-07,1.1050386e-06
6047,7.208838e-07,1.0568286e-07
6048,2.7161041e-08,1.7646096e-07
6049,1.0688968e-06,1.765146e-07
6050,2.0837042e-07,8.75634e-07
6051,0.00032905844,0.3928322
6052,3.6504178e-05,9.801543e-06
6053,2.444512e-07,1.4352547e-07
6054,2.1343149e-06,8.6495675e-06
6055,3.6239342e-07,8.93165e-08
6056,7.6800205e-07,8.9559386e-08
6057,2.6217455e-07,1.8822593e-07
6058,1.2514529e-07,1.5883823e-07
6059,5.3645164e-07,1.2307444e-07
6060,4.8207117e-08,3.342765e-08
6061,2.0920719e-07,4.9731193e-07
6062,9.5825584e-08,4.3077122e-08
6063,6.8880877e-07,2.507954e-07
6064,4.263572e-08,1.3886421e-07
6065,1.8379016e-07,3.1912215e-08
6066,1.7383199e-07,3.7213223e-07
6067,0.00013042173,2.0830482e-06
6068,4.7759215e-08,1.8421916e-08
6069,1.7584892e-07,7.8444806e-08
6070,1.046513e-07,2.1026814e-08
6071,5.887276e-07,1.1164762e-07
6072,3.919704e-08,5.0138944e-08
6073,3.501945e-07,1.1905364e-07
6074,3.137648e-07,7.6208565e-08
6075,1.5313195e-07,5.928309e-07
6076,1.0105048e-08,1.7056768e-08
6077,1.0328343e-07,1.0973261e-07
6078,7.892698e-08,5.695373e-07
6079,8.500855e-08,1.5848643e-07
6080,1.7737709e-07,1.1065039e-06
6081,7.6571666e-08,1.0824484e-07
6082,1.15288e-08,2.7932671e-08
6083,3.2080104e-07,3.4614555e-07
6084,4.166368e-08,8.430944e-07
6085,1.15490295e-07,8.391663e-08
6086,1.3770752e-07,1.7479753e-06
6087,1.9958642e-07,1.1221518e-06
6088,4.1785707e-08,3.829091e-07
6089,0.000121405865,2.0877683e-06
6090,1.4335432e-08,3.1039956e-08
6091,1.1872339e-07,1.7213074e-07
6092,8.213296e-08,6.322929e-08
6093,1.0098964e-07,1.1837856e-07
6094,1.9501334e-08,8.766555e-08
6095,8.1326256e-08,1.0522452e-07
6096,8.189576e-08,6.579126e-07
6097,1.3692683e-06,7.09363e-07
6098,9.634931e-08,1.2164278e-05
6099,2.4533674e-07,1.4848055e-06
6100,2.891548e-08,1.050645e-07
6101,3.6118408e-08,3.531492e-08
6102,4.1279357e-08,2.5186193e-07
6103,5.041299e-08,3.9949407e-07
6104,1.1130196e-07,9.939682e-08
6105,1.902345e-07,9.812894e-07
6106,1.476167e-07,3.334881e-07
6107,3.90239e-08,8.2911306e-08
6108,1.0062048e-06,1.6642789e-06
6109,6.0847506e-06,0.00025534618
6110,2.6330113e-07,6.219785e-08
6111,2.6091739e-08,7.871235e-08
6112,1.2981022e-07,2.615188e-07
6113,2.0284487e-07,1.9220268e-07
6114,8.471801e-08,7.268588e-08
6115,8.561481e-08,4.777001e-07
6116,2.566557e-08,3.4382592e-07
6117,2.467195e-06,2.1810804e-06
6118,3.791752e-08,1.664117e-07
6119,3.1618472e-07,8.8927885e-07
6120,1.2618092e-07,3.1408842e-07
6121,3.4147928e-07,1.4076417e-07
6122,4.4351043e-07,1.1130398e-06
6123,1.5368065e-07,2.3830891e-07
6124,3.1874134e-08,2.0430568e-07
6125,6.2944184e-07,4.6585345e-05
6126,1.8024008e-07,3.2523621e-06
6127,1.4863731e-07,6.114988e-07
6128,3.9947402e-08,4.6832074e-07
6129,9.094576e-07,4.4766373e-05
6130,2.2180967e-07,4.6350235e-07
6131,4.0785703e-06,4.2549254e-06
6132,2.3506085e-07,1.0610914e-06
6133,5.53243e-07,1.0550247e-06
6134,1.5271593e-07,3.0203773e-07
6135,1.4581109e-07,5.192427e-07
6136,1.908719e-07,5.792337e-07
6137,2.440923e-07,7.4998877e-07
6138,5.176042e-08,7.59587e-08
6139,6.2473696e-08,9.443156e-08
6140,6.2711746e-07,8.5424276e-08
6141,6.1549366e-07,2.5200137e-07
6142,1.4485978e-07,1.2304007e-08
6143,2.5243733e-07,1.2478857e-07
6144,1.9330456e-07,2.0015074e-08
6145,4.8516497e-08,8.988371e-09
6146,4.516804e-08,1.2847649e-08
6147,4.1357705e-08,1.4548218e-08
6148,2.34708e-08,7.1861517e-09
6149,2.2629133e-07,1.5630931e-07
6150,7.2241114e-08,1.10522995e-08
6151,5.7612787e-08,5.0877837e-08
6152,2.659606e-07,3.413711e-08
6153,1.5011176e-07,1.0390881e-07
6154,5.40836e-08,5.99213e-08
6155,6.4533346e-08,2.5838322e-08
6156,1.2404152e-08,1.738552e-08
6157,3.5308526e-07,3.6755186e-08
6158,1.0150696e-08,1.1837863e-08
6159,2.0765428e-07,4.5310056e-08
6160,1.206083e-07,3.133888e-08
6161,2.1212519e-07,1.2356254e-07
6162,1.3285603e-07,1.0530279e-08
6163,1.466114e-06,1.07732255e-07
6164,1.9161996e-07,6.174042e-08
6165,1.3615586e-07,4.0720707e-08
6166,7.313604e-08,2.6082581e-08
6167,1.7713127e-06,1.373187e-07
6168,1.3829461e-07,2.479132e-09
6169,1.1689971e-06,3.170385e-07
6170,2.0246487e-06,1.7473657e-07
6171,4.9618166e-07,6.0383634e-08
6172,6.4051665e-07,4.4688477e-08
6173,2.4618973e-07,2.3416602e-08
6174,3.5812986e-06,1.48056465e-08
6175,2.0976831e-05,1.056662e-07
6176,2.1994836e-06,2.3699141e-07
6177,2.0196503e-06,8.6933056e-08
6178,4.8403273e-08,1.01429345e-08
6179,6.153628e-07,7.541916e-08
6180,5.511487e-07,2.2091701e-08
6181,6.1394195e-07,1.0258679e-07
6182,2.8930575e-07,1.3058363e-07
6183,3.5634087e-06,1.7084261e-07
6184,4.587037e-06,1.3937158e-07
6185,0.016485915,1.5581696e-05
6186,1.4749238e-06,4.102938e-08
6187,3.3292488e-06,5.9495175e-08
6188,6.4620813e-06,1.08514136e-07
6189,1.0104309e-06,2.4074852e-08
6190,2.3059338e-06,7.4893244e-08
6191,3.2037476e-06,1.1475523e-07
6192,4.5428287e-06,1.9699387e-08
6193,1.3659985e-05,2.1336723e-07
6194,1.3423946e-06,2.3623024e-08
6195,3.288052e-06,1.9597535e-07
6196,1.1552644e-05,9.199982e-08
6197,2.4038448e-07,3.4656637e-08
6198,0.0061759395,2.2770205e-06
6199,9.421684e-05,1.5478564e-07
6200,7.679443e-07,1.632912e-08
6201,5.0500163e-05,3.660318e-07
6202,5.099801e-05,2.5622558e-07
6203,9.221192e-06,1.2853394e-07
6204,0.00022889914,1.4298354e-07
6205,5.4876517e-05,7.6453216e-07
6206,0.00013993481,6.971187e-07
6207,0.00024650127,3.721069e-07
6208,3.4831486e-05,3.2261173e-07
6209,1.0721683e-05,1.3276266e-07
6210,1.901671e-05,5.7118445e-08
6211,1.03754755e-05,1.0300222e-07
6212,0.000107520944,1.0253567e-06
6213,8.1897815e-05,5.132747e-07
6214,7.8007564e-05,1.67847e-07
6215,0.00015265608,8.3790746e-07
6216,0.00022398002,4.0241585e-07
6217,2.6846728e-05,5.575789e-07
6218,3.8764874e-06,1.0144153e-06
6219,3.743156e-05,1.3422465e-07
6220,6.88742e-07,4.4418407e-08
6221,3.0729556e-05,1.7219658e-05
6222,2.7718766e-05,2.9715437e-07
6223,0.9547189,6.3578824e-05
6224,2.2373633e-06,1.020859e-06
6225,3.5897836e-05,2.5598032e-07
6226,5.704544e-06,8.784649e-08
6227,6.6967173e-06,3.6432638e-07
6228,6.2289255e-06,2.485818e-08
6229,0.0071286256,3.585927e-06
6230,1.6480511e-06,3.2331852e-07
6231,8.351083e-05,1.2028399e-07
6232,1.8577168e-06,1.0048355e-07
6233,3.0666517e-06,5.6489165e-07
6234,1.588347e-05,6.219154e-08
6235,6.0953116e-06,4.4703702e-07
6236,5.864838e-06,1.02419484e-07
6237,1.0107563e-05,8.8358966e-08
6238,1.7760254e-06,1.9190763e-08
6239,5.893253e-06,1.0228556e-07
6240,4.2050306e-06,9.5594945e-09
6241,2.049545e-05,1.6178016e-07
6242,2.8091545e-06,2.4857885e-08
6243,5.0172644e-06,1.254927e-07
6244,7.927718e-06,9.044624e-08
6245,1.3975543e-06,1.8523998e-08
6246,2.1516869e-06,2.7477416e-09
