Position,Acceptor_Ref,Donor_Ref,Acceptor_Mut,Donor_Mut
1074,7.1753855e-13,1.6812901e-12,7.1770416e-13,1.6818834e-12
1075,9.0508184e-13,5.8170694e-13,9.0546684e-13,5.853185e-13
1076,3.4837107e-12,8.971122e-13,3.4690237e-12,8.8284507e-13
1077,4.203993e-12,3.0669464e-10,4.2708723e-12,3.0677014e-10
1078,6.7680818e-12,1.3693947e-12,6.7692436e-12,1.377689e-12
1079,2.2605123e-12,3.809389e-12,2.216532e-12,3.7495e-12
1080,3.1853292e-12,1.7949107e-11,3.172245e-12,1.7768814e-11
1081,9.729267e-12,6.6261076e-12,9.581589e-12,6.6290914e-12
1082,1.42274595e-11,5.912128e-12,1.41714505e-11,5.820169e-12
1083,2.529015e-11,1.1115834e-11,2.4903619e-11,1.11838455e-11
1084,1.3601381e-12,2.9843014e-13,1.354727e-12,2.9546008e-13
1085,1.5872234e-12,5.8508634e-13,1.5561526e-12,5.791982e-13
1086,4.725378e-12,1.9543635e-12,4.7268565e-12,1.9551875e-12
1087,4.388411e-12,2.251884e-12,4.388654e-12,2.2521676e-12
1088,1.3170822e-12,2.1022191e-13,1.3172405e-12,2.1026562e-13
1089,2.581074e-12,5.7623108e-12,2.5810935e-12,5.7627397e-12
1090,1.003158e-11,8.0768526e-12,1.0032708e-11,8.079163e-12
1091,1.4388471e-11,1.4006644e-11,1.4391544e-11,1.4090701e-11
1092,3.386798e-11,7.2127803e-12,3.3735945e-11,7.1411054e-12
1093,5.5663785e-09,1.0535276e-09,5.6118554e-09,1.0599351e-09
1094,1.1085727e-11,9.682614e-12,1.1091585e-11,9.743287e-12
1095,4.21517e-12,1.6937883e-12,4.1989446e-12,1.6770655e-12
1096,1.0175221e-11,3.0221602e-12,1.0173998e-11,3.0224946e-12
1097,4.1372457e-12,2.8971127e-12,4.138327e-12,2.9147104e-12
1098,2.1412606e-11,5.292597e-12,2.1412441e-11,5.3240446e-12
1099,1.0355204e-12,1.2543386e-11,1.0357021e-12,1.2546425e-11
1100,9.214044e-13,5.5542693e-12,9.215081e-13,5.5876124e-12
1101,3.360769e-11,1.6098163e-11,3.3464346e-11,1.584118e-11
1102,1.240628e-12,1.0277506e-11,1.2408955e-12,1.0280211e-11
1103,5.005205e-13,2.799945e-12,5.0059214e-13,2.8168503e-12
1104,1.02066905e-11,5.277602e-10,1.016527e-11,5.2244203e-10
1105,2.3178428e-08,4.813225e-11,2.3082075e-08,4.7372654e-11
1106,1.8522054e-11,1.2501373e-11,1.844826e-11,1.2376508e-11
1107,1.1423355e-13,1.1537296e-11,1.1200911e-13,1.1422668e-11
1108,1.0108711e-12,8.5215174e-13,1.0109906e-12,8.5727394e-13
1109,3.2336907e-11,2.5796282e-11,3.233944e-11,2.5653011e-11
1110,1.7172782e-12,1.3432009e-11,1.7174224e-12,1.3435033e-11
1111,2.5870807e-13,1.402749e-12,2.5876336e-13,1.4031182e-12
1112,5.617204e-11,1.709625e-11,5.617654e-11,1.7098828e-11
1113,2.2697257e-10,5.884487e-08,2.2701975e-10,5.9199593e-08
1114,2.643119e-12,2.6714917e-12,2.6320413e-12,2.6442637e-12
1115,5.26419e-14,4.3535276e-13,5.2649437e-14,4.3546818e-13
1116,1.6836432e-11,1.9296485e-10,1.710669e-11,1.9301453e-10
1117,9.3840855e-12,4.649306e-12,9.533408e-12,4.6505833e-12
1118,8.090019e-12,3.5507946e-12,8.218672e-12,3.5514315e-12
1119,1.9313247e-13,6.359071e-11,1.9320651e-13,6.3982465e-11
1120,1.0539743e-12,8.364706e-12,1.0497892e-12,8.281079e-12
1121,1.26659724e-11,2.1463758e-11,1.2613417e-11,2.1244591e-11
1122,5.5503085e-12,5.2274e-10,5.5514517e-12,5.228567e-10
1123,1.2237905e-13,1.8196817e-11,1.2236294e-13,1.8303017e-11
1124,5.335539e-13,8.697404e-12,5.3357525e-13,8.749232e-12
1125,1.1727383e-12,5.5756275e-11,1.1728546e-12,5.5766062e-11
1126,1.158229e-12,9.7076895e-12,1.1767491e-12,9.709468e-12
1127,3.6201427e-13,1.2700615e-11,3.6781616e-13,1.277759e-11
1128,3.4953665e-11,5.7136257e-10,3.4948065e-11,5.713593e-10
1129,3.6440516e-12,3.4964802e-11,3.6441765e-12,3.4968268e-11
1130,3.6650937e-13,2.1190677e-12,3.7236487e-13,2.1194838e-12
1131,5.593189e-12,7.769126e-11,5.5941384e-12,7.7711414e-11
1132,2.7156326e-12,4.318845e-11,2.6735359e-12,4.2950633e-11
1133,1.8429936e-11,1.551755e-11,1.8430991e-11,1.5610168e-11
1134,4.644396e-12,1.6850447e-10,4.62486e-12,1.6679598e-10
1135,6.145785e-13,2.4346268e-11,6.1449175e-13,2.4347522e-11
1136,1.2591032e-12,8.589618e-12,1.259144e-12,8.590978e-12
1137,1.0897279e-11,5.616411e-11,1.08975285e-11,5.616936e-11
1138,2.6506653e-13,1.3189607e-11,2.6506905e-13,1.3190539e-11
1139,8.8264396e-11,8.105051e-11,8.788407e-11,7.975148e-11
1140,6.975612e-13,5.66774e-12,7.0853946e-13,5.66867e-12
1141,2.0656223e-11,1.3417088e-10,2.0659849e-11,1.3419008e-10
1142,2.781618e-12,3.3064e-11,2.826031e-12,3.3072326e-11
1143,8.270609e-13,4.8248894e-11,8.4009324e-13,4.8529934e-11
1144,8.519376e-12,6.735093e-11,8.6576475e-12,6.737804e-11
1145,9.650405e-12,2.1564993e-11,9.650772e-12,2.1568282e-11
1146,7.5716955e-13,7.799396e-12,7.691314e-13,7.799991e-12
1147,4.4006552e-13,2.0902065e-11,4.4697593e-13,2.0903541e-11
1148,1.5447334e-10,2.016673e-10,1.5687782e-10,2.0166038e-10
1149,1.9299668e-12,6.061367e-11,1.929952e-12,6.061794e-11
1150,2.3272519e-12,2.396398e-10,2.3268967e-12,2.4101865e-10
1151,3.2900863e-12,8.004251e-12,3.34228e-12,8.0047245e-12
1152,1.2694359e-12,4.9455395e-11,1.2695643e-12,4.9462375e-11
1153,3.264003e-12,8.104155e-11,3.2633184e-12,8.1502714e-11
1154,5.5738283e-12,2.9912288e-11,5.660793e-12,2.991017e-11
1155,3.2969474e-11,2.2789423e-11,3.335385e-11,2.255823e-11
1156,9.273532e-13,3.7122e-11,9.420503e-13,3.6914416e-11
1157,7.1461877e-12,4.184426e-12,7.229501e-12,4.142607e-12
1158,5.9102675e-12,2.2111873e-11,5.909817e-12,2.211179e-11
1159,3.9650228e-12,5.5866346e-11,4.0267637e-12,5.554611e-11
1160,4.113506e-12,2.411936e-12,4.17791e-12,2.4118995e-12
1161,1.5124001e-12,8.201948e-12,1.512276e-12,8.155149e-12
1162,3.4442916e-13,1.0782409e-11,3.4439498e-13,1.0782532e-11
1163,1.608963e-11,8.5137765e-11,1.6088955e-11,8.513712e-11
1164,3.0766784e-10,1.0575335e-10,3.100407e-10,1.0512971e-10
1165,1.0298763e-10,2.3328338e-08,1.0277589e-10,2.3344807e-08
1166,1.0297874e-11,1.1807606e-11,1.0460181e-11,1.1808125e-11
1167,2.8978049e-11,3.4782413e-11,2.94418e-11,3.4790573e-11
1168,8.1292455e-12,1.402632e-11,8.256381e-12,1.4106459e-11
1169,1.223339e-11,8.75847e-11,1.24824075e-11,8.85193e-11
1170,2.5960611e-10,4.672948e-11,2.6260316e-10,4.6254004e-11
1171,2.9206537e-12,1.904749e-11,2.9208654e-12,1.9047888e-11
1172,1.0800831e-11,5.6992557e-11,1.0969957e-11,5.7320045e-11
1173,6.4828815e-12,1.655007e-11,6.584231e-12,1.664406e-11
1174,1.5256639e-12,1.1448073e-12,1.5257628e-12,1.1448597e-12
1175,3.8511052e-11,5.1929366e-10,3.911259e-11,5.192541e-10
1176,3.148189e-12,8.011246e-12,3.148285e-12,8.011109e-12
1177,1.2786057e-10,2.439694e-11,1.298815e-10,2.439866e-11
1178,1.5746223e-12,4.0670635e-12,1.5740425e-12,4.0660166e-12
1179,3.5623947e-12,4.160344e-12,3.618384e-12,4.136267e-12
1180,3.3046961e-12,5.4731037e-12,3.357205e-12,5.4422395e-12
1181,5.2362867e-12,3.2606307e-12,5.319791e-12,3.261041e-12
1182,2.6557322e-12,7.628203e-12,2.6550231e-12,7.583609e-12
1183,1.0201416e-11,1.2145328e-10,1.0315783e-11,1.201824e-10
1184,1.6847097e-11,3.922957e-12,1.7113509e-11,3.923249e-12
1185,4.136204e-12,1.0866976e-11,4.135904e-12,1.0866127e-11
1186,5.9248445e-10,5.1209575e-10,5.9929817e-10,5.039152e-10
1187,4.958458e-12,1.8320684e-12,5.0144004e-12,1.8129218e-12
1188,1.1071948e-11,4.7876703e-11,1.1069625e-11,4.786867e-11
1189,1.9758212e-12,1.2234019e-11,2.0062851e-12,1.2160249e-11
1190,4.9052446e-12,7.125935e-12,4.981702e-12,7.1255406e-12
1191,5.964879e-11,2.0202368e-11,5.964686e-11,2.0201058e-11
1192,3.7921714e-12,5.67659e-12,3.8525654e-12,5.6770877e-12
1193,3.5985572e-11,1.3030997e-11,3.7124477e-11,1.3105075e-11
1194,6.0246187e-12,7.973593e-12,6.1202397e-12,8.020206e-12
1195,2.249364e-12,4.0256197e-12,2.2748635e-12,3.961145e-12
1196,1.4066641e-11,1.6555313e-11,1.4286087e-11,1.6552692e-11
1197,2.7972282e-12,3.4072775e-12,2.8405407e-12,3.4265162e-12
1198,2.5319432e-12,8.935453e-12,2.5710848e-12,8.93351e-12
1199,2.4886192e-11,1.7726577e-10,2.5272935e-11,1.7723298e-10
1200,5.690851e-10,9.395924e-12,5.753926e-10,9.296418e-12
1201,1.2191572e-12,1.2303678e-12,1.2382475e-12,1.2301801e-12
1202,1.0121526e-11,6.8484367e-12,1.0441863e-11,6.8085303e-12
1203,1.1137396e-11,4.680367e-12,1.1307673e-11,4.6787695e-12
1204,1.9721474e-11,1.6119755e-12,2.0027268e-11,1.6024021e-12
1205,3.873912e-12,5.118589e-12,3.8733725e-12,5.0887046e-12
1206,3.782515e-11,2.2099603e-11,3.842147e-11,2.1972296e-11
1207,9.495607e-12,9.358579e-12,9.642732e-12,9.303407e-12
1208,1.5726398e-10,1.2018579e-11,1.5777864e-10,1.1891932e-11
1209,1.5201255e-11,7.856539e-11,1.5438078e-11,7.810326e-11
1210,3.369824e-12,4.163829e-12,3.4077777e-12,4.120031e-12
1211,3.8628814e-12,6.4876284e-13,3.8616436e-12,6.448901e-13
1212,1.8290237e-12,8.524399e-12,1.828598e-12,8.473418e-12
1213,8.354055e-12,1.08619815e-11,8.48325e-12,1.0922271e-11
1214,1.3517903e-11,4.3713193e-12,1.37241035e-11,4.3443387e-12
1215,2.2608497e-11,1.44931645e-11,2.286152e-11,1.4342028e-11
1216,5.887869e-11,6.659319e-11,5.9796425e-11,6.619568e-11
1217,1.1535579e-11,3.2037179e-12,1.1713774e-11,3.1846244e-12
1218,6.6695136e-11,1.5311395e-11,6.799527e-11,1.5465074e-11
1219,3.833451e-11,2.5676164e-11,3.8938706e-11,2.5674941e-11
1220,7.6833115e-12,3.5660862e-12,7.803309e-12,3.5452455e-12
1221,1.0031771e-11,6.100183e-12,1.0188291e-11,6.099031e-12
1222,1.7197079e-11,1.6158118e-11,1.7462564e-11,1.6154422e-11
1223,6.2242243e-12,2.5815676e-11,6.3200833e-12,2.5807209e-11
1224,4.3447718e-11,1.5520037e-11,4.3934554e-11,1.5356699e-11
1225,1.9103082e-11,8.877276e-11,1.939444e-11,8.822669e-11
1226,3.8545926e-09,4.2565962e-10,3.9935513e-09,4.300197e-10
1227,2.1346463e-11,4.0761595e-11,2.2020668e-11,4.0754834e-11
1228,2.2708805e-11,2.2407883e-11,2.3057575e-11,2.239985e-11
1229,3.1835146e-11,5.6940508e-11,3.2323526e-11,5.659252e-11
1230,1.4775416e-10,2.5821683e-11,1.5005862e-10,2.5670532e-11
1231,1.14357544e-10,1.2063599e-10,1.1799146e-10,1.2063575e-10
1232,1.3999812e-10,3.4920963e-10,1.415544e-10,3.4354394e-10
1233,3.124555e-11,2.314813e-11,3.1718593e-11,2.3005388e-11
1234,1.2181055e-10,2.002156e-09,1.237026e-10,2.0017703e-09
1235,1.05659204e-10,1.7501119e-10,1.07289524e-10,1.7394226e-10
1236,3.4768798e-12,1.7929228e-11,3.530481e-12,1.782149e-11
1237,1.7647928e-11,3.378308e-11,1.7920032e-11,3.3576933e-11
1238,5.4976384e-12,8.310255e-12,5.582318e-12,8.355951e-12
1239,1.1241599e-09,2.1112431e-10,1.1502679e-09,2.1102528e-10
1240,3.7566675e-11,1.2525915e-10,3.814509e-11,1.2450646e-10
1241,2.4144093e-11,6.81412e-11,2.4412345e-11,6.741597e-11
1242,1.6519551e-10,4.0462793e-09,1.7040426e-10,4.0221106e-09
1243,6.0125564e-11,4.825911e-11,6.226781e-11,4.9022817e-11
1244,1.1621736e-10,2.1496052e-10,1.1989941e-10,2.14931e-10
1245,4.4975745e-11,7.209332e-11,4.5674336e-11,7.166174e-11
1246,3.5503883e-12,4.81452e-11,3.6623634e-12,4.8131978e-11
1247,2.2412072e-11,4.1543276e-11,2.3116318e-11,4.1771475e-11
1248,1.0312876e-10,1.0370558e-09,1.0515137e-10,1.0474027e-09
1249,1.5423596e-11,5.1739914e-11,1.5592166e-11,5.1183186e-11
1250,7.396541e-12,1.6262011e-10,7.508478e-12,1.625401e-10
1251,5.9548186e-11,1.2203945e-09,6.047671e-11,1.2201059e-09
1252,3.6860733e-11,1.6606531e-09,3.7430566e-11,1.6602002e-09
1253,1.5458769e-10,1.1767592e-10,1.5695983e-10,1.1762363e-10
1254,1.2470978e-12,6.184313e-11,1.2662729e-12,6.14667e-11
1255,2.1422601e-12,5.051267e-10,2.1755685e-12,5.0502746e-10
1256,2.0456265e-11,1.1174581e-09,2.0774124e-11,1.1172748e-09
1257,1.0245252e-11,4.4753026e-10,1.0355664e-11,4.4014592e-10
1258,3.877706e-11,1.1911673e-09,3.936736e-11,1.1907083e-09
1259,7.944067e-12,7.064354e-10,8.066614e-12,7.103592e-10
1260,1.4317211e-11,7.282181e-10,1.4537377e-11,7.278862e-10
1261,4.7675384e-12,1.8645297e-11,4.840326e-12,1.8638792e-11
1262,3.3902884e-11,3.701829e-10,3.4424037e-11,3.6790865e-10
1263,6.0237024e-11,1.7064057e-08,6.116135e-11,1.7155891e-08
1264,6.788198e-12,1.3311507e-10,6.8912315e-12,1.322695e-10
1265,4.0930422e-11,1.1930607e-10,4.1551835e-11,1.185654e-10
1266,5.3909754e-12,1.142688e-10,5.560767e-12,1.1422631e-10
1267,3.0153141e-12,1.3764001e-11,3.0620042e-12,1.37597754e-11
1268,4.25192e-11,3.3154074e-10,4.3162675e-11,3.3328237e-10
1269,1.6738515e-11,1.7310359e-10,1.6993485e-11,1.7302768e-10
1270,7.37028e-11,1.2605342e-10,7.571255e-11,1.2400617e-10
1271,4.9510864e-12,1.9944546e-11,5.0272425e-12,1.9821257e-11
1272,1.0395184e-11,5.1691977e-11,1.07202944e-11,5.197076e-11
1273,1.00179275e-11,4.5222964e-11,1.01691485e-11,4.5195632e-11
1274,1.0912615e-10,2.2919469e-10,1.1078545e-10,2.2908718e-10
1275,2.340438e-11,3.4225858e-11,2.3756355e-11,3.4009358e-11
1276,1.8019797e-12,7.8622206e-11,1.8666247e-12,7.941148e-11
1277,4.3361434e-12,3.738105e-11,4.4729684e-12,3.7370784e-11
1278,8.1371845e-13,8.911471e-12,8.4265765e-13,8.9989075e-12
1279,3.065249e-11,1.7997239e-11,3.1116672e-11,1.7987046e-11
1280,1.6946964e-12,1.33875315e-11,1.7208816e-12,1.3383752e-11
1281,1.0743322e-11,9.284634e-12,1.0910736e-11,9.283076e-12
1282,1.1632664e-11,4.6427133e-12,1.19933655e-11,4.639916e-12
1283,4.4643622e-11,2.232511e-12,4.531674e-11,2.2312976e-12
1284,5.851525e-12,4.9763743e-12,5.94144e-12,5.0035566e-12
1285,3.966846e-12,4.3439433e-11,4.02724e-12,4.341533e-11
1286,3.353856e-13,1.4292295e-12,3.4050996e-13,1.436943e-12
1287,1.195613e-12,3.576474e-12,1.23318e-12,3.5750827e-12
1288,1.5586151e-12,3.1706966e-12,1.6138552e-12,3.2016408e-12
1289,6.329816e-13,1.8637394e-12,6.5273964e-13,1.8626413e-12
1290,6.3394217e-13,3.9694493e-12,6.4362567e-13,3.9676556e-12
1291,1.2640431e-12,1.2931193e-11,1.3036634e-12,1.2849958e-11
1292,1.2774593e-11,1.84331e-11,1.3176909e-11,1.842572e-11
1293,1.4538673e-12,8.573266e-12,1.5056707e-12,8.7081765e-12
1294,2.7239432e-12,1.7483893e-11,2.8094458e-12,1.7578555e-11
1295,9.87063e-12,3.9196477e-10,1.0180832e-11,3.9179957e-10
1296,7.1761825e-08,3.0311529e-09,7.343265e-08,3.0296328e-09
1297,1.3047014e-11,7.1675416e-11,1.3511923e-11,7.23846e-11
1298,4.5706977e-13,3.4894498e-12,4.712927e-13,3.4873205e-12
1299,2.0978391e-11,1.3888825e-10,2.1298187e-11,1.3881939e-10
1300,4.023386e-12,5.848914e-12,4.1672455e-12,5.9415532e-12
1301,7.2598974e-13,6.7631265e-12,7.519467e-13,6.830278e-12
1302,5.108673e-11,5.0978978e-11,5.2918423e-11,5.1494767e-11
1303,5.0451765e-12,5.6610442e-11,5.2249633e-12,5.7497646e-11
1304,5.3783866e-11,4.6736167e-11,5.5467127e-11,4.671433e-11
1305,2.873986e-12,6.6342425e-11,2.930659e-12,6.7012645e-11
1306,2.571482e-12,1.8678364e-11,2.663707e-12,1.897808e-11
1307,6.0930167e-13,1.6545432e-11,6.409037e-13,1.6708213e-11
1308,6.238166e-12,4.987894e-11,6.331184e-12,4.9848032e-11
1309,3.881399e-11,1.5240186e-11,3.956677e-11,1.5480598e-11
1310,6.8207966e-13,4.0176137e-11,7.0346685e-13,4.0156215e-11
1311,4.966662e-13,3.1474205e-12,5.062959e-13,3.1968204e-12
1312,7.315167e-12,1.1179089e-11,7.426835e-12,1.117359e-11
1313,1.3462621e-13,5.2726066e-12,1.388425e-13,5.300325e-12
1314,4.471601e-13,6.6517495e-12,4.610202e-13,6.646601e-12
1315,2.2355034e-11,2.940145e-11,2.31525e-11,2.9865253e-11
1316,2.4075915e-13,1.076295e-11,2.4939054e-13,1.0869691e-11
1317,3.3408586e-12,4.7792676e-11,3.459786e-12,4.8541598e-11
1318,2.7069397e-12,4.602956e-12,2.8477069e-12,4.675201e-12
1319,1.5972796e-11,3.2950614e-11,1.6472473e-11,3.312302e-11
1320,4.6508405e-12,1.4494132e-11,4.8167954e-12,1.4721202e-11
1321,1.8540141e-12,1.5695428e-12,1.9204267e-12,1.585151e-12
1322,1.2105196e-11,1.5145926e-10,1.2536091e-11,1.5383882e-10
1323,3.383652e-12,7.545374e-12,3.5033675e-12,7.66253e-12
1324,1.056253e-11,1.0586734e-11,1.093966e-11,1.0754147e-11
1325,1.9515261e-11,5.928221e-11,2.0210191e-11,6.021244e-11
1326,1.6320973e-12,5.3513396e-12,1.6902867e-12,5.435144e-12
1327,3.3788924e-12,1.178668e-11,3.4999681e-12,1.1974188e-11
1328,6.474639e-12,1.6672368e-11,6.7065034e-12,1.6934112e-11
1329,2.3014221e-10,3.5194164e-11,2.3646968e-10,3.574512e-11
1330,2.9702879e-12,8.568199e-12,3.0767455e-12,8.7554755e-12
1331,1.9047734e-12,5.0655214e-12,1.973712e-12,5.177375e-12
1332,1.3289202e-11,1.8118857e-11,1.3974835e-11,1.839952e-11
1333,1.7219266e-11,3.5442874e-11,1.755229e-11,3.599683e-11
1334,5.873198e-11,2.6868745e-11,6.081784e-11,2.729119e-11
1335,3.1709278e-11,8.6567774e-11,3.2834617e-11,8.7919616e-11
1336,2.8814963e-11,8.123355e-12,2.9374322e-11,8.250005e-12
1337,8.598535e-12,5.64825e-12,8.905627e-12,5.7371863e-12
1338,1.6057661e-10,1.0779571e-11,1.6626014e-10,1.0946506e-11
1339,1.0497416e-11,6.5928764e-12,1.0869339e-11,6.694745e-12
1340,1.2730786e-11,1.0942936e-11,1.3128517e-11,1.1000359e-11
1341,1.6885573e-11,4.9925554e-12,1.7413272e-11,5.0181513e-12
1342,9.986006e-13,4.7233506e-12,1.0342728e-12,4.7697853e-12
1343,1.493811e-12,3.3173392e-12,1.5471673e-12,3.388709e-12
1344,1.5342382e-11,9.319551e-12,1.5819833e-11,9.312958e-12
1345,4.5606612e-11,5.931694e-11,4.7232093e-11,6.024323e-11
1346,2.1461986e-12,3.4120852e-11,2.2129202e-12,3.409665e-11
1347,7.682811e-09,1.6723527e-10,7.9547995e-09,1.6984486e-10
1348,1.4961207e-12,5.377071e-12,1.5490985e-12,5.4921887e-12
1349,5.3757276e-12,3.6206277e-12,5.543431e-12,3.639585e-12
1350,1.6041451e-12,2.9844968e-12,1.6612397e-12,3.031299e-12
1351,3.246166e-12,2.8566396e-12,3.361876e-12,2.9015644e-12
1352,1.5665438e-11,1.6583408e-11,1.622597e-11,1.684565e-11
1353,3.1750436e-11,2.2320224e-11,3.3399367e-11,2.2667524e-11
1354,4.948972e-12,4.1299447e-12,5.103557e-12,4.1514817e-12
1355,3.2674558e-11,1.5483734e-10,3.3843057e-11,1.5730028e-10
1356,9.702197e-11,2.3113672e-11,9.893329e-11,2.348196e-11
1357,1.4161535e-11,2.1032358e-11,1.4725976e-11,2.1581903e-11
1358,1.6110542e-11,1.1787625e-11,1.6353389e-11,1.1848191e-11
1359,8.506662e-12,1.3615664e-11,8.808742e-12,1.39092305e-11
1360,1.0454731e-12,9.293563e-12,1.082638e-12,9.493072e-12
1361,2.6376812e-11,6.7884574e-12,2.6884894e-11,6.9335666e-12
1362,5.2689495e-11,5.3753814e-11,5.456877e-11,5.4600005e-11
1363,4.179504e-12,3.962029e-12,4.3775105e-12,4.005247e-12
1364,3.6701062e-11,3.1409993e-11,3.7991884e-11,3.189039e-11
1365,2.6167653e-11,7.039719e-12,2.7097768e-11,7.1915295e-12
1366,2.6055531e-12,4.422121e-12,2.6866888e-12,4.4441902e-12
1367,1.3420658e-12,3.0235612e-12,1.3897132e-12,3.0705195e-12
1368,3.024588e-12,1.4482387e-11,3.1818799e-12,1.4793342e-11
1369,9.8151966e-11,1.6294582e-10,1.0323523e-10,1.6547459e-10
1370,3.210122e-12,4.4056377e-12,3.3096668e-12,4.427658e-12
1371,3.8813266e-10,5.90351e-11,4.0510958e-10,5.9955964e-11
1372,3.526719e-12,1.7873325e-12,3.6522274e-12,1.8153128e-12
1373,6.7314e-13,3.1669068e-12,6.9396355e-13,3.201183e-12
1374,3.6998085e-11,4.9397483e-12,3.8320545e-11,5.0468124e-12
1375,2.4330394e-11,7.433117e-11,2.5198042e-11,7.5495526e-11
1376,2.2766367e-10,5.521949e-11,2.3580307e-10,5.640975e-11
1377,6.218588e-12,1.1461116e-12,6.44132e-12,1.1709614e-12
1378,9.147631e-12,2.91899e-11,9.43232e-12,2.9507067e-11
1379,1.8702356e-11,3.7429404e-12,1.9366826e-11,3.801332e-12
1380,2.1380515e-12,1.8729011e-12,2.2050497e-12,1.8829734e-12
1381,1.6841988e-11,2.2457343e-11,1.7447481e-11,2.281613e-11
1382,5.7487314e-12,3.822621e-12,5.951512e-12,3.9268124e-12
1383,6.888104e-12,2.041887e-12,6.99108e-12,2.0403922e-12
1384,6.094894e-11,5.989607e-11,6.3106555e-11,6.1183406e-11
1385,3.5588584e-11,1.3073568e-11,3.684632e-11,1.3275294e-11
1386,1.9972173e-12,2.3071599e-12,2.0358088e-12,2.3429694e-12
1387,2.0088708e-11,7.6513e-12,2.0483244e-11,7.771567e-12
1388,1.487658e-12,1.1978957e-12,1.5402159e-12,1.223497e-12
1389,5.2624693e-12,6.01943e-11,5.363335e-12,6.147432e-11
1390,1.9332319e-11,1.1639899e-11,1.9706547e-11,1.1889777e-11
1391,8.891217e-12,5.8112643e-11,9.206689e-12,5.9354056e-11
1392,4.242531e-11,5.477963e-11,4.3246066e-11,5.56287e-11
1393,1.5500532e-12,6.2840354e-12,1.6308463e-12,6.4568307e-12
1394,8.769665e-12,2.1169438e-11,9.2253575e-12,2.1624097e-11
1395,1.0665742e-10,8.6039044e-11,1.1044345e-10,8.78767e-11
1396,6.942582e-11,1.3113427e-11,7.188721e-11,1.3394325e-11
1397,3.5998802e-12,2.5859523e-12,3.727865e-12,2.641597e-12
1398,2.5934914e-11,4.3449543e-11,2.6433775e-11,4.463323e-11
1399,6.9097107e-12,3.8982233e-12,7.1558037e-12,3.9823943e-12
1400,7.413146e-13,1.02128e-12,7.6755887e-13,1.0431545e-12
1401,1.00631864e-10,1.4756518e-10,1.0420579e-10,1.5160956e-10
1402,4.2658004e-12,4.706875e-12,4.419019e-12,4.809167e-12
1403,1.6703338e-11,6.766497e-11,1.7296192e-11,6.9115595e-11
1404,6.148018e-11,1.0069445e-10,6.267209e-11,1.0285296e-10
1405,9.586141e-12,1.2339571e-11,9.733108e-12,1.2405482e-11
1406,1.7756074e-11,1.33010694e-11,1.810338e-11,1.351133e-11
1407,4.250831e-12,6.6609157e-12,4.4194067e-12,6.913599e-12
1408,1.8211947e-12,5.600694e-12,1.8561157e-12,5.6873946e-12
1409,4.2405792e-12,1.3563332e-11,4.371978e-12,1.3712642e-11
1410,2.3861336e-12,3.7145228e-11,2.4705422e-12,3.7939672e-11
1411,2.3870086e-11,4.299659e-12,2.433248e-11,4.3917942e-12
1412,2.8309783e-12,1.6698837e-12,2.8858838e-12,1.7057514e-12
1413,2.3275002e-12,7.918245e-12,2.3723922e-12,8.087798e-12
1414,3.1134763e-12,2.9456446e-12,3.223141e-12,3.0083403e-12
1415,9.843333e-12,7.820977e-13,1.0033187e-11,7.98866e-13
1416,9.092453e-12,8.2798785e-12,9.413216e-12,8.456206e-12
1417,3.621016e-11,1.8971928e-11,3.6905687e-11,1.9376802e-11
1418,3.2726306e-12,1.5436127e-12,3.3895235e-12,1.5861126e-12
1419,2.3626114e-12,7.471777e-12,2.4564977e-12,7.710442e-12
1420,1.1050519e-10,9.4437395e-11,1.14429334e-10,9.645993e-11
1421,4.930618e-12,9.810039e-13,5.0263795e-12,1.0020254e-12
1422,7.588818e-12,1.7913563e-12,7.858483e-12,1.840509e-12
1423,2.074249e-11,5.234881e-11,2.1141717e-11,5.3466075e-11
1424,2.2212012e-11,5.065995e-12,2.2647946e-11,5.2056554e-12
1425,2.084076e-11,1.5045941e-12,2.124366e-11,1.5368088e-12
1426,2.825131e-12,2.64814e-12,2.880187e-12,2.7050764e-12
1427,2.3796254e-12,5.5719574e-12,2.4259713e-12,5.692083e-12
1428,1.1740414e-11,3.1493298e-12,1.19667e-11,3.2166739e-12
1429,2.1942979e-11,6.0072693e-12,2.2366763e-11,6.1361593e-12
1430,9.181407e-11,6.807235e-11,9.216954e-11,6.955531e-11
1431,2.4821674e-11,6.226635e-12,2.5314039e-11,6.3262347e-12
1432,2.1378762e-12,1.0395792e-12,2.1791234e-12,1.0679899e-12
1433,1.7214397e-12,7.607353e-12,1.7470683e-12,7.6903935e-12
1434,1.14058615e-11,1.0628959e-11,1.1623128e-11,1.085639e-11
1435,4.5882936e-11,6.398841e-12,4.6964387e-11,6.6029573e-12
1436,5.476845e-11,2.3673128e-11,5.5590834e-11,2.393195e-11
1437,4.2325067e-12,5.383464e-12,4.248011e-12,5.499589e-12
1438,2.3614324e-11,4.087509e-12,2.4058679e-11,4.1737763e-12
1439,1.0074319e-11,5.561096e-12,1.02676504e-11,5.6799366e-12
1440,8.62842e-12,2.7755036e-11,8.795546e-12,2.8354487e-11
1441,1.7424933e-11,2.7766407e-12,1.7754347e-11,2.8350959e-12
1442,1.694627e-10,1.8863931e-11,1.7202074e-10,1.9071227e-11
1443,3.9204885e-12,9.265015e-12,4.0143557e-12,9.6749535e-12
